zip_code,po_name,count_open_parks,year,all_school,countyname
27980,Tyner,0,2016,1,Chowan County
27980,Tyner,0,2017,1,Perquimans County
27980,Tyner,0,2017,1,Chowan County
27980,Tyner,0,2018,1,Perquimans County
27980,Tyner,0,2018,1,Chowan County
27981,Wanchese,0,2004,2,Dare County
27981,Wanchese,0,2005,2,Dare County
27981,Wanchese,0,2006,2,Dare County
27981,Wanchese,0,2007,2,Dare County
27981,Wanchese,0,2008,3,Dare County
27981,Wanchese,0,2009,2,Dare County
27981,Wanchese,0,2010,2,Dare County
27983,Windsor,8,2003,1,Bertie County
27983,Windsor,8,2004,5,Bertie County
27983,Windsor,8,2005,6,Bertie County
27983,Windsor,8,2006,8,Bertie County
27983,Windsor,8,2007,8,Bertie County
27983,Windsor,8,2008,7,Bertie County
27983,Windsor,8,2009,7,Bertie County
27983,Windsor,8,2010,7,Bertie County
27983,Windsor,8,2011,7,Bertie County
27983,Windsor,8,2012,7,Bertie County
27983,Windsor,8,2013,8,Bertie County
27983,Windsor,8,2014,8,Bertie County
27983,Windsor,8,2015,8,Bertie County
27983,Windsor,8,2016,7,Bertie County
27983,Windsor,8,2017,7,Bertie County
27983,Windsor,8,2018,5,Bertie County
27985,Winfall,0,2004,1,Perquimans County
27985,Winfall,0,2005,1,Perquimans County
27985,Winfall,0,2006,1,Perquimans County
27985,Winfall,0,2007,1,Perquimans County
27985,Winfall,0,2008,1,Perquimans County
27985,Winfall,0,2011,1,Perquimans County
27985,Winfall,0,2012,1,Perquimans County
27985,Winfall,0,2013,1,Perquimans County
27985,Winfall,0,2014,1,Perquimans County
27985,Winfall,0,2015,1,Perquimans County
27985,Winfall,0,2016,1,Perquimans County
27985,Winfall,0,2017,1,Perquimans County
27985,Winfall,0,2018,1,Perquimans County
27986,Winton,0,2008,1,Hertford County
27986,Winton,0,2009,2,Hertford County
27986,Winton,0,2010,2,Hertford County
27986,Winton,0,2011,1,Hertford County
27986,Winton,0,2012,1,Hertford County
27986,Winton,0,2013,2,Hertford County
27986,Winton,0,2014,2,Hertford County
27986,Winton,0,2015,2,Hertford County
27986,Winton,0,2016,2,Hertford County
27986,Winton,0,2017,1,Hertford County
27986,Winton,0,2018,1,Hertford County
28001,Albemarle,8,2000,7,Stanly County
28001,Albemarle,8,2001,7,Stanly County
28001,Albemarle,8,2002,6,Stanly County
28001,Albemarle,8,2003,6,Stanly County
28001,Albemarle,8,2004,7,Stanly County
28001,Albemarle,8,2005,6,Stanly County
28001,Albemarle,8,2006,8,Stanly County
28001,Albemarle,8,2007,8,Stanly County
28001,Albemarle,8,2008,9,Stanly County
28001,Albemarle,8,2009,9,Stanly County
28001,Albemarle,8,2010,9,Stanly County
28001,Albemarle,8,2011,9,Stanly County
28001,Albemarle,8,2012,8,Stanly County
28001,Albemarle,8,2013,8,Stanly County
28001,Albemarle,8,2014,8,Stanly County
28001,Albemarle,8,2015,8,Stanly County
28001,Albemarle,8,2016,8,Stanly County
28001,Albemarle,8,2017,9,Stanly County
28001,Albemarle,8,2018,9,Stanly County
28002,Albemarle,8,2000,7,Stanly County
28002,Albemarle,8,2001,7,Stanly County
28002,Albemarle,8,2002,6,Stanly County
28002,Albemarle,8,2003,6,Stanly County
28002,Albemarle,8,2004,7,Stanly County
28002,Albemarle,8,2005,6,Stanly County
28002,Albemarle,8,2006,8,Stanly County
28002,Albemarle,8,2007,8,Stanly County
28002,Albemarle,8,2008,9,Stanly County
28002,Albemarle,8,2009,9,Stanly County
28002,Albemarle,8,2010,9,Stanly County
28002,Albemarle,8,2011,9,Stanly County
28002,Albemarle,8,2012,8,Stanly County
28002,Albemarle,8,2013,8,Stanly County
28002,Albemarle,8,2014,8,Stanly County
28002,Albemarle,8,2015,8,Stanly County
28002,Albemarle,8,2016,8,Stanly County
28002,Albemarle,8,2017,9,Stanly County
28002,Albemarle,8,2018,9,Stanly County
28007,Ansonville,0,2011,1,Anson County
28007,Ansonville,0,2012,1,Anson County
28007,Ansonville,0,2013,1,Anson County
28007,Ansonville,0,2014,1,Anson County
28007,Ansonville,0,2015,1,Anson County
28007,Ansonville,0,2016,1,Anson County
28007,Ansonville,0,2017,1,Anson County
28007,Ansonville,0,2018,1,Anson County
28009,Badin,0,2000,1,Stanly County
28009,Badin,0,2001,1,Stanly County
28009,Badin,0,2002,1,Stanly County
28009,Badin,0,2003,1,Stanly County
28009,Badin,0,2004,1,Stanly County
28009,Badin,0,2005,1,Stanly County
28009,Badin,0,2006,1,Stanly County
28009,Badin,0,2007,1,Stanly County
28009,Badin,0,2008,1,Stanly County
28009,Badin,0,2009,1,Stanly County
28009,Badin,0,2010,1,Stanly County
28009,Badin,0,2011,1,Stanly County
28009,Badin,0,2012,1,Stanly County
28009,Badin,0,2013,1,Stanly County
28009,Badin,0,2014,1,Stanly County
28009,Badin,0,2015,1,Stanly County
28009,Badin,0,2016,1,Stanly County
28009,Badin,0,2017,1,Stanly County
28009,Badin,0,2018,1,Stanly County
28010,Barium Springs,15,2000,10,Iredell County
28010,Barium Springs,15,2001,10,Iredell County
28010,Barium Springs,15,2002,9,Iredell County
28010,Barium Springs,15,2003,13,Iredell County
28010,Barium Springs,15,2004,12,Iredell County
28010,Barium Springs,15,2005,17,Iredell County
28010,Barium Springs,15,2006,17,Iredell County
28010,Barium Springs,15,2007,17,Iredell County
28010,Barium Springs,15,2008,16,Iredell County
28010,Barium Springs,15,2009,17,Iredell County
28010,Barium Springs,15,2010,15,Iredell County
28010,Barium Springs,15,2011,15,Iredell County
28010,Barium Springs,15,2012,15,Iredell County
28010,Barium Springs,15,2013,16,Iredell County
28010,Barium Springs,15,2014,16,Iredell County
28010,Barium Springs,15,2015,16,Iredell County
28010,Barium Springs,15,2016,16,Iredell County
28010,Barium Springs,15,2017,14,Iredell County
28010,Barium Springs,15,2018,15,Iredell County
28677,Statesville,15,2000,10,Iredell County
28677,Statesville,15,2001,10,Iredell County
28677,Statesville,15,2002,9,Iredell County
28677,Statesville,15,2003,13,Iredell County
28677,Statesville,15,2004,12,Iredell County
28677,Statesville,15,2005,17,Iredell County
28677,Statesville,15,2006,17,Iredell County
28677,Statesville,15,2007,17,Iredell County
28677,Statesville,15,2008,16,Iredell County
28677,Statesville,15,2009,17,Iredell County
28677,Statesville,15,2010,15,Iredell County
28677,Statesville,15,2011,15,Iredell County
28677,Statesville,15,2012,15,Iredell County
28677,Statesville,15,2013,16,Iredell County
28677,Statesville,15,2014,16,Iredell County
28677,Statesville,15,2015,16,Iredell County
28677,Statesville,15,2016,16,Iredell County
28677,Statesville,15,2017,14,Iredell County
28677,Statesville,15,2018,15,Iredell County
28687,Statesville,15,2000,10,Iredell County
28687,Statesville,15,2001,10,Iredell County
28687,Statesville,15,2002,9,Iredell County
28687,Statesville,15,2003,13,Iredell County
28687,Statesville,15,2004,12,Iredell County
28687,Statesville,15,2005,17,Iredell County
28687,Statesville,15,2006,17,Iredell County
28687,Statesville,15,2007,17,Iredell County
28687,Statesville,15,2008,16,Iredell County
28687,Statesville,15,2009,17,Iredell County
28687,Statesville,15,2010,15,Iredell County
28687,Statesville,15,2011,15,Iredell County
28687,Statesville,15,2012,15,Iredell County
28687,Statesville,15,2013,16,Iredell County
28687,Statesville,15,2014,16,Iredell County
28687,Statesville,15,2015,16,Iredell County
28687,Statesville,15,2016,16,Iredell County
28687,Statesville,15,2017,14,Iredell County
28687,Statesville,15,2018,15,Iredell County
28012,Belmont,7,2000,5,Gaston County
28012,Belmont,7,2001,5,Gaston County
28012,Belmont,7,2002,6,Gaston County
28012,Belmont,7,2003,6,Gaston County
28012,Belmont,7,2004,6,Gaston County
28012,Belmont,7,2005,6,Gaston County
28012,Belmont,7,2006,6,Gaston County
28012,Belmont,7,2007,8,Gaston County
28012,Belmont,7,2008,8,Gaston County
28012,Belmont,7,2009,7,Gaston County
28012,Belmont,7,2010,6,Gaston County
28012,Belmont,7,2011,7,Gaston County
28012,Belmont,7,2012,7,Gaston County
28012,Belmont,7,2013,7,Gaston County
28012,Belmont,7,2014,7,Gaston County
28012,Belmont,7,2015,7,Gaston County
28012,Belmont,7,2016,7,Gaston County
28012,Belmont,7,2017,7,Gaston County
28012,Belmont,7,2018,7,Gaston County
28016,Bessemer City,5,2000,1,Gaston County
28016,Bessemer City,5,2001,3,Gaston County
28016,Bessemer City,5,2002,3,Gaston County
28016,Bessemer City,5,2003,5,Gaston County
28016,Bessemer City,5,2004,7,Gaston County
28016,Bessemer City,5,2005,7,Gaston County
28016,Bessemer City,5,2006,7,Gaston County
28016,Bessemer City,5,2007,7,Gaston County
28016,Bessemer City,5,2008,7,Gaston County
28016,Bessemer City,5,2009,7,Gaston County
28016,Bessemer City,5,2010,7,Gaston County
28016,Bessemer City,5,2011,7,Gaston County
28016,Bessemer City,5,2012,6,Gaston County
28016,Bessemer City,5,2013,6,Gaston County
28016,Bessemer City,5,2014,6,Gaston County
28016,Bessemer City,5,2015,7,Gaston County
28016,Bessemer City,5,2016,7,Gaston County
28016,Bessemer City,5,2017,7,Gaston County
28016,Bessemer City,5,2018,7,Gaston County
28018,Bostic,2,2002,2,Rutherford County
28018,Bostic,2,2003,2,Rutherford County
28018,Bostic,2,2004,3,Rutherford County
28018,Bostic,2,2005,3,Rutherford County
28018,Bostic,2,2006,3,Rutherford County
28018,Bostic,2,2007,3,Rutherford County
28018,Bostic,2,2008,3,Rutherford County
28018,Bostic,2,2009,2,Rutherford County
28018,Bostic,2,2010,2,Rutherford County
28018,Bostic,2,2011,3,Rutherford County
28018,Bostic,2,2012,4,Rutherford County
28018,Bostic,2,2013,4,Rutherford County
28018,Bostic,2,2014,4,Rutherford County
28018,Bostic,2,2015,4,Rutherford County
28018,Bostic,2,2016,4,Rutherford County
28018,Bostic,2,2017,4,Rutherford County
28018,Bostic,2,2018,4,Rutherford County
28020,Casar,1,2003,1,Rutherford County
28020,Casar,1,2003,1,Cleveland County
28020,Casar,1,2004,1,Rutherford County
28020,Casar,1,2004,1,Cleveland County
28020,Casar,1,2005,1,Rutherford County
28020,Casar,1,2005,1,Cleveland County
28020,Casar,1,2006,1,Rutherford County
28020,Casar,1,2006,1,Cleveland County
28020,Casar,1,2007,1,Rutherford County
28020,Casar,1,2007,1,Cleveland County
28020,Casar,1,2008,1,Rutherford County
28020,Casar,1,2008,1,Cleveland County
28020,Casar,1,2009,1,Rutherford County
28020,Casar,1,2009,1,Cleveland County
28020,Casar,1,2010,1,Rutherford County
28020,Casar,1,2010,1,Cleveland County
28020,Casar,1,2011,1,Rutherford County
28020,Casar,1,2011,1,Cleveland County
28020,Casar,1,2012,1,Rutherford County
28020,Casar,1,2012,1,Cleveland County
28020,Casar,1,2013,1,Rutherford County
28020,Casar,1,2013,1,Cleveland County
28020,Casar,1,2014,1,Rutherford County
28020,Casar,1,2014,1,Cleveland County
28020,Casar,1,2015,1,Rutherford County
28020,Casar,1,2015,1,Cleveland County
28020,Casar,1,2016,1,Rutherford County
28020,Casar,1,2016,1,Cleveland County
28020,Casar,1,2017,1,Rutherford County
28020,Casar,1,2017,1,Cleveland County
28020,Casar,1,2018,1,Rutherford County
28020,Casar,1,2018,1,Cleveland County
28021,Cherryville,7,2000,2,Lincoln County
28021,Cherryville,7,2000,2,Gaston County
28021,Cherryville,7,2000,2,Cleveland County
28021,Cherryville,7,2001,2,Lincoln County
28021,Cherryville,7,2001,2,Gaston County
28021,Cherryville,7,2001,2,Cleveland County
28021,Cherryville,7,2002,2,Lincoln County
28021,Cherryville,7,2002,2,Gaston County
28021,Cherryville,7,2002,2,Cleveland County
28021,Cherryville,7,2003,3,Lincoln County
28021,Cherryville,7,2003,3,Gaston County
28021,Cherryville,7,2003,3,Cleveland County
28021,Cherryville,7,2004,4,Lincoln County
28021,Cherryville,7,2004,4,Gaston County
28021,Cherryville,7,2004,4,Cleveland County
28021,Cherryville,7,2005,4,Lincoln County
28021,Cherryville,7,2005,4,Gaston County
28021,Cherryville,7,2005,4,Cleveland County
28021,Cherryville,7,2006,4,Lincoln County
28021,Cherryville,7,2006,4,Gaston County
28021,Cherryville,7,2006,4,Cleveland County
28021,Cherryville,7,2007,4,Lincoln County
28021,Cherryville,7,2007,4,Gaston County
28021,Cherryville,7,2007,4,Cleveland County
28021,Cherryville,7,2008,4,Lincoln County
28021,Cherryville,7,2008,4,Gaston County
28021,Cherryville,7,2008,4,Cleveland County
28021,Cherryville,7,2009,4,Lincoln County
28021,Cherryville,7,2009,4,Gaston County
28021,Cherryville,7,2009,4,Cleveland County
28021,Cherryville,7,2010,4,Lincoln County
28021,Cherryville,7,2010,4,Gaston County
28021,Cherryville,7,2010,4,Cleveland County
28021,Cherryville,7,2011,4,Lincoln County
28021,Cherryville,7,2011,4,Gaston County
28021,Cherryville,7,2011,4,Cleveland County
28021,Cherryville,7,2012,4,Lincoln County
28021,Cherryville,7,2012,4,Gaston County
28021,Cherryville,7,2012,4,Cleveland County
28021,Cherryville,7,2013,4,Lincoln County
28021,Cherryville,7,2013,4,Gaston County
28021,Cherryville,7,2013,4,Cleveland County
28021,Cherryville,7,2014,4,Lincoln County
28021,Cherryville,7,2014,4,Gaston County
28021,Cherryville,7,2014,4,Cleveland County
28021,Cherryville,7,2015,4,Lincoln County
28021,Cherryville,7,2015,4,Gaston County
28021,Cherryville,7,2015,4,Cleveland County
28021,Cherryville,7,2016,4,Lincoln County
28021,Cherryville,7,2016,4,Gaston County
28021,Cherryville,7,2016,4,Cleveland County
28021,Cherryville,7,2017,4,Lincoln County
28021,Cherryville,7,2017,4,Gaston County
28021,Cherryville,7,2017,4,Cleveland County
28021,Cherryville,7,2018,4,Lincoln County
28021,Cherryville,7,2018,4,Gaston County
28021,Cherryville,7,2018,4,Cleveland County
28023,China Grove,5,2000,5,Rowan County
28023,China Grove,5,2001,5,Rowan County
28023,China Grove,5,2002,5,Rowan County
28023,China Grove,5,2003,5,Rowan County
28023,China Grove,5,2004,5,Rowan County
28023,China Grove,5,2005,6,Rowan County
28023,China Grove,5,2006,7,Rowan County
28023,China Grove,5,2007,7,Rowan County
28023,China Grove,5,2008,7,Rowan County
28023,China Grove,5,2009,7,Rowan County
28023,China Grove,5,2010,7,Rowan County
28023,China Grove,5,2011,8,Rowan County
28023,China Grove,5,2012,8,Rowan County
28023,China Grove,5,2013,8,Rowan County
28023,China Grove,5,2014,8,Rowan County
28023,China Grove,5,2015,8,Rowan County
28023,China Grove,5,2016,8,Rowan County
28023,China Grove,5,2017,8,Rowan County
28023,China Grove,5,2018,8,Rowan County
28024,Cliffside,0,2008,1,Rutherford County
28024,Cliffside,0,2011,1,Rutherford County
28024,Cliffside,0,2013,1,Rutherford County
28024,Cliffside,0,2014,1,Rutherford County
28024,Cliffside,0,2015,1,Rutherford County
28076,Henrietta,0,2008,1,Rutherford County
28076,Henrietta,0,2011,1,Rutherford County
28076,Henrietta,0,2013,1,Rutherford County
28076,Henrietta,0,2014,1,Rutherford County
28076,Henrietta,0,2015,1,Rutherford County
28025,Concord,8,2000,12,Cabarrus County
28025,Concord,8,2001,12,Cabarrus County
28025,Concord,8,2002,12,Cabarrus County
28025,Concord,8,2003,13,Cabarrus County
28025,Concord,8,2004,13,Cabarrus County
28025,Concord,8,2005,13,Cabarrus County
28025,Concord,8,2006,14,Cabarrus County
28025,Concord,8,2007,14,Cabarrus County
28025,Concord,8,2008,13,Cabarrus County
28025,Concord,8,2009,16,Cabarrus County
28025,Concord,8,2010,15,Cabarrus County
28025,Concord,8,2011,16,Cabarrus County
28025,Concord,8,2012,16,Cabarrus County
28025,Concord,8,2013,16,Cabarrus County
28025,Concord,8,2014,16,Cabarrus County
28025,Concord,8,2015,15,Cabarrus County
28025,Concord,8,2016,14,Cabarrus County
28025,Concord,8,2017,14,Cabarrus County
28025,Concord,8,2018,15,Cabarrus County
28026,Concord,8,2000,12,Cabarrus County
28026,Concord,8,2001,12,Cabarrus County
28026,Concord,8,2002,12,Cabarrus County
28026,Concord,8,2003,13,Cabarrus County
28026,Concord,8,2004,13,Cabarrus County
28026,Concord,8,2005,13,Cabarrus County
28026,Concord,8,2006,14,Cabarrus County
28026,Concord,8,2007,14,Cabarrus County
28026,Concord,8,2008,13,Cabarrus County
28026,Concord,8,2009,16,Cabarrus County
28026,Concord,8,2010,15,Cabarrus County
28026,Concord,8,2011,16,Cabarrus County
28026,Concord,8,2012,16,Cabarrus County
28026,Concord,8,2013,16,Cabarrus County
28026,Concord,8,2014,16,Cabarrus County
28026,Concord,8,2015,15,Cabarrus County
28026,Concord,8,2016,14,Cabarrus County
28026,Concord,8,2017,14,Cabarrus County
28026,Concord,8,2018,15,Cabarrus County
28027,Concord,5,2000,7,Cabarrus County
28027,Concord,5,2001,7,Cabarrus County
28027,Concord,5,2002,9,Cabarrus County
28027,Concord,5,2003,11,Cabarrus County
28027,Concord,5,2004,10,Cabarrus County
28027,Concord,5,2005,16,Cabarrus County
28027,Concord,5,2006,18,Cabarrus County
28027,Concord,5,2007,17,Cabarrus County
28027,Concord,5,2008,20,Cabarrus County
28027,Concord,5,2009,20,Cabarrus County
28027,Concord,5,2010,21,Cabarrus County
28027,Concord,5,2011,21,Cabarrus County
28027,Concord,5,2012,21,Cabarrus County
28027,Concord,5,2013,23,Cabarrus County
28027,Concord,5,2014,24,Cabarrus County
28027,Concord,5,2015,24,Cabarrus County
28027,Concord,5,2016,26,Cabarrus County
28027,Concord,5,2017,27,Cabarrus County
28027,Concord,5,2018,27,Cabarrus County
28031,Cornelius,16,2002,1,Mecklenburg County
28031,Cornelius,16,2003,1,Mecklenburg County
28031,Cornelius,16,2004,1,Mecklenburg County
28031,Cornelius,16,2005,3,Mecklenburg County
28031,Cornelius,16,2006,5,Mecklenburg County
28031,Cornelius,16,2007,4,Mecklenburg County
28031,Cornelius,16,2008,4,Mecklenburg County
28031,Cornelius,16,2009,7,Mecklenburg County
28031,Cornelius,16,2010,7,Mecklenburg County
28031,Cornelius,16,2011,5,Mecklenburg County
28031,Cornelius,16,2012,5,Mecklenburg County
28031,Cornelius,16,2013,5,Mecklenburg County
28031,Cornelius,16,2014,5,Mecklenburg County
28031,Cornelius,16,2015,5,Mecklenburg County
28031,Cornelius,16,2016,5,Mecklenburg County
28031,Cornelius,16,2017,5,Mecklenburg County
28031,Cornelius,16,2018,5,Mecklenburg County
28032,Cramerton,3,2004,1,Gaston County
28032,Cramerton,3,2008,2,Gaston County
28032,Cramerton,3,2009,2,Gaston County
28032,Cramerton,3,2010,2,Gaston County
28032,Cramerton,3,2011,2,Gaston County
28032,Cramerton,3,2012,2,Gaston County
28032,Cramerton,3,2013,1,Gaston County
28032,Cramerton,3,2014,1,Gaston County
28032,Cramerton,3,2015,2,Gaston County
28032,Cramerton,3,2016,2,Gaston County
28032,Cramerton,3,2017,2,Gaston County
28032,Cramerton,3,2018,2,Gaston County
28034,Dallas,6,2000,2,Lincoln County
28034,Dallas,6,2000,2,Gaston County
28034,Dallas,6,2001,2,Lincoln County
28034,Dallas,6,2001,2,Gaston County
28034,Dallas,6,2002,2,Lincoln County
28034,Dallas,6,2002,2,Gaston County
28034,Dallas,6,2003,4,Lincoln County
28034,Dallas,6,2003,4,Gaston County
28034,Dallas,6,2004,4,Lincoln County
28034,Dallas,6,2004,4,Gaston County
28034,Dallas,6,2005,6,Lincoln County
28034,Dallas,6,2005,6,Gaston County
28034,Dallas,6,2006,7,Lincoln County
28034,Dallas,6,2006,7,Gaston County
28034,Dallas,6,2007,7,Lincoln County
28034,Dallas,6,2007,7,Gaston County
28034,Dallas,6,2008,7,Lincoln County
28034,Dallas,6,2008,7,Gaston County
28034,Dallas,6,2009,6,Lincoln County
28034,Dallas,6,2009,6,Gaston County
28034,Dallas,6,2010,6,Lincoln County
28034,Dallas,6,2010,6,Gaston County
28034,Dallas,6,2011,6,Lincoln County
28034,Dallas,6,2011,6,Gaston County
28034,Dallas,6,2012,7,Lincoln County
28034,Dallas,6,2012,7,Gaston County
28034,Dallas,6,2013,6,Lincoln County
28034,Dallas,6,2013,6,Gaston County
28034,Dallas,6,2014,6,Lincoln County
28034,Dallas,6,2014,6,Gaston County
28034,Dallas,6,2015,5,Lincoln County
28034,Dallas,6,2015,5,Gaston County
28034,Dallas,6,2016,5,Lincoln County
28034,Dallas,6,2016,5,Gaston County
28034,Dallas,6,2017,6,Lincoln County
28034,Dallas,6,2017,6,Gaston County
28034,Dallas,6,2018,6,Lincoln County
28034,Dallas,6,2018,6,Gaston County
28035,Davidson,20,2002,1,Mecklenburg County
28035,Davidson,20,2003,2,Mecklenburg County
28035,Davidson,20,2004,3,Mecklenburg County
28035,Davidson,20,2005,4,Mecklenburg County
28035,Davidson,20,2006,4,Mecklenburg County
28035,Davidson,20,2007,4,Mecklenburg County
28035,Davidson,20,2008,4,Mecklenburg County
28035,Davidson,20,2009,5,Mecklenburg County
28035,Davidson,20,2010,5,Mecklenburg County
28035,Davidson,20,2011,6,Mecklenburg County
28035,Davidson,20,2012,6,Mecklenburg County
28035,Davidson,20,2013,5,Mecklenburg County
28035,Davidson,20,2014,5,Mecklenburg County
28035,Davidson,20,2015,4,Mecklenburg County
28035,Davidson,20,2016,4,Mecklenburg County
